what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.datatools.enablement.sybase.models,1.0.0.v201010140307,"org.eclipse.datatools.enablement.sybase.models",1362353700147
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1362353701552
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1362353701630
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362353702142
started,bundle,org.eclipse.jst.jsf.facesconfig,1.2.2.v201105031140,"org.eclipse.jst.jsf.facesconfig",1362353703690
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1362353703796
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1362353704754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353704893
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1362353705686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353711255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353714324
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1362353751554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353772668
activated,perspective,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.Perspective",1362353775973
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1362353775981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1362353775995
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1362353775995
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1362353787393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353787556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353792798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353795654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353803282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353811837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353813323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353815623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353830527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353832752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353836679
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.DeviceView",1362353841571
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1362353846465
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1362353857909
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1362353857912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1362353857962
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1362353857962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353858498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362353868655
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1362354000416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354000514
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1362354000515
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354010973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354012493
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354012493
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354014197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354014220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354018232
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354018232
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354019677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362354019710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362354085015
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1362354088874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362354093659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362354101934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362354104717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362354122883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362354122993
