what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1358034140091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034140109
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358034142361
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358034142545
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358034142580
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358034146167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034153423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034181876
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358034202187
closed,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358034202187
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1358034212245
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358034219623
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1358034219669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034223061
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1358034225621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034225648
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1358034270636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034270710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034277239
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358034281192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358034398546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034403607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034453438
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358034462390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034803738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1358034805486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034805519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034818105
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1358034820260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034820281
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1358034865287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034865370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358034945910
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358034947284
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1358034982643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358035003726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035006066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035156267
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358035175714
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1358035184903
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358035192023
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358035206502
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358035292697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035295040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358035305830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035305848
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358035308636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358035319374
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358035342400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035344368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358035359034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035359055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035406321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358035413769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035413789
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358035418808
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358035482460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035486722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358035517016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035517034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358035608835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358035617565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358035620899
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1358035622387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358035626344
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358035632655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035635848
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1358035637771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035637798
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1358035647528
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1358035647622
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1358035647659
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358035662596
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358035667213
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358035726558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035744229
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1358035751816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358035780623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035780641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035784163
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1358035820946
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1358035824101
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1358035861231
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1358035893182
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1358035893285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358035948267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358035948337
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1358035961568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358035961631
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1358035961631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358035976986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358035979136
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358035987504
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358035990112
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358035997845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036002125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1358036010912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036010954
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358036014761
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358036015053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036022526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036024260
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1358036030076
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358036031194
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1358036075082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036075171
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358036075238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036075306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036077735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036080966
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1358036087093
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358036088366
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1358036132115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036132218
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358036132272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036132337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036134910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036135102
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1358036146167
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358036147429
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358036152687
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358036152838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358036200081
closed,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1358036200081
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358036202326
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1358036205238
activated,view,org.eclipse.ui.console,,"org.eclipse.ui.console.ConsoleView",1358036206297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358036239150
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1358036250242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036250348
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1358036250447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036250488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358036252133
